Concurso,Motor,Jogos,Total de acertos,Media de acertos por jogo,Melhor acerto,Melhor jogo,Resultado real,Score total premiacao,Score medio premiacao por jogo,Jogos com 2 acertos,Taxa 2 acertos (%),Jogos com 3 acertos,Taxa 3 acertos (%),Jogos com 4 acertos,Taxa 4 acertos (%),Jogos com 5 acertos,Taxa 5 acertos (%),Jogos com 6 acertos,Taxa 6 acertos (%)
2031,Aleatorio,100,56,0.56,3,11 - 18 - 33 - 37 - 39 - 51,18 - 23 - 37 - 39 - 50 - 55,20,0.2,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2031,Motor Elite 9,100,57,0.57,2,01 - 10 - 17 - 30 - 37 - 50,18 - 23 - 37 - 39 - 50 - 55,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2032,Aleatorio,100,71,0.71,3,04 - 19 - 37 - 39 - 46 - 53,06 - 14 - 19 - 20 - 39 - 53,22,0.22,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2032,Motor Elite 9,100,56,0.56,2,02 - 19 - 23 - 34 - 53 - 57,06 - 14 - 19 - 20 - 39 - 53,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2033,Aleatorio,100,50,0.5,2,02 - 14 - 18 - 20 - 33 - 58,10 - 18 - 33 - 38 - 40 - 43,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2033,Motor Elite 9,100,87,0.87,3,10 - 13 - 18 - 39 - 43 - 56,10 - 18 - 33 - 38 - 40 - 43,19,0.19,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2034,Aleatorio,100,60,0.6,3,04 - 06 - 13 - 22 - 47 - 60,06 - 07 - 13 - 17 - 22 - 56,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2034,Motor Elite 9,100,63,0.63,2,06 - 07 - 26 - 31 - 46 - 52,06 - 07 - 13 - 17 - 22 - 56,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2035,Aleatorio,100,60,0.6,3,04 - 05 - 30 - 35 - 52 - 54,30 - 35 - 36 - 38 - 49 - 52,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2035,Motor Elite 9,100,78,0.78,3,04 - 27 - 35 - 38 - 52 - 56,30 - 35 - 36 - 38 - 49 - 52,32,0.32,12,12.0,4,4.0,0,0.0,0,0.0,0,0.0
2036,Aleatorio,100,54,0.54,2,01 - 02 - 27 - 34 - 43 - 58,07 - 08 - 19 - 23 - 27 - 58,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2036,Motor Elite 9,100,32,0.32,2,08 - 27 - 36 - 37 - 40 - 45,07 - 08 - 19 - 23 - 27 - 58,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2037,Aleatorio,100,65,0.65,3,11 - 14 - 23 - 33 - 44 - 60,14 - 16 - 23 - 30 - 45 - 60,34,0.34,9,9.0,5,5.0,0,0.0,0,0.0,0,0.0
2037,Motor Elite 9,100,66,0.66,2,10 - 23 - 34 - 53 - 55 - 60,14 - 16 - 23 - 30 - 45 - 60,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2038,Aleatorio,100,64,0.64,3,24 - 25 - 26 - 35 - 49 - 55,06 - 25 - 26 - 35 - 38 - 40,18,0.18,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2038,Motor Elite 9,100,65,0.65,3,06 - 07 - 25 - 26 - 37 - 57,06 - 25 - 26 - 35 - 38 - 40,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2039,Aleatorio,100,53,0.53,2,01 - 12 - 26 - 31 - 35 - 49,06 - 12 - 22 - 28 - 31 - 44,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2039,Motor Elite 9,100,26,0.26,2,06 - 07 - 26 - 31 - 46 - 52,06 - 12 - 22 - 28 - 31 - 44,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2040,Aleatorio,100,71,0.71,3,03 - 04 - 06 - 35 - 56 - 58,06 - 09 - 41 - 54 - 56 - 58,22,0.22,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2040,Motor Elite 9,100,43,0.43,2,09 - 10 - 39 - 42 - 46 - 54,06 - 09 - 41 - 54 - 56 - 58,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2041,Aleatorio,100,63,0.63,2,10 - 22 - 38 - 39 - 45 - 47,10 - 12 - 22 - 25 - 42 - 54,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2041,Motor Elite 9,100,85,0.85,3,10 - 11 - 25 - 27 - 42 - 46,10 - 12 - 22 - 25 - 42 - 54,38,0.38,8,8.0,6,6.0,0,0.0,0,0.0,0,0.0
2042,Aleatorio,100,54,0.54,3,08 - 14 - 20 - 22 - 33 - 54,14 - 22 - 29 - 32 - 33 - 35,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2042,Motor Elite 9,100,94,0.94,5,14 - 22 - 29 - 33 - 35 - 46,14 - 22 - 29 - 32 - 33 - 35,1473,14.73,8,8.0,3,3.0,9,9.0,2,2.0,0,0.0
2043,Aleatorio,100,61,0.61,2,04 - 26 - 38 - 42 - 46 - 58,21 - 38 - 53 - 56 - 57 - 58,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2043,Motor Elite 9,100,60,0.6,2,04 - 27 - 35 - 38 - 52 - 56,21 - 38 - 53 - 56 - 57 - 58,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2044,Aleatorio,100,54,0.54,2,28 - 37 - 54 - 58 - 59 - 60,07 - 14 - 47 - 54 - 56 - 60,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2044,Motor Elite 9,100,71,0.71,2,10 - 14 - 15 - 24 - 44 - 47,07 - 14 - 47 - 54 - 56 - 60,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2045,Aleatorio,100,56,0.56,3,21 - 26 - 27 - 44 - 45 - 50,15 - 25 - 27 - 45 - 46 - 50,26,0.26,11,11.0,3,3.0,0,0.0,0,0.0,0,0.0
2045,Motor Elite 9,100,83,0.83,3,10 - 11 - 25 - 27 - 42 - 46,15 - 25 - 27 - 45 - 46 - 50,39,0.39,14,14.0,5,5.0,0,0.0,0,0.0,0,0.0
2046,Aleatorio,100,59,0.59,3,03 - 11 - 14 - 24 - 46 - 56,03 - 06 - 11 - 27 - 28 - 46,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2046,Motor Elite 9,100,77,0.77,3,10 - 11 - 25 - 27 - 42 - 46,03 - 06 - 11 - 27 - 28 - 46,32,0.32,12,12.0,4,4.0,0,0.0,0,0.0,0,0.0
2047,Aleatorio,100,53,0.53,3,01 - 09 - 14 - 18 - 21 - 29,01 - 18 - 19 - 29 - 44 - 54,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2047,Motor Elite 9,100,59,0.59,3,01 - 14 - 29 - 32 - 35 - 54,01 - 18 - 19 - 29 - 44 - 54,16,0.16,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2048,Aleatorio,100,67,0.67,2,15 - 19 - 25 - 37 - 39 - 51,10 - 19 - 26 - 35 - 38 - 39,16,0.16,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0
2048,Motor Elite 9,100,102,1.02,3,07 - 10 - 26 - 35 - 46 - 60,10 - 19 - 26 - 35 - 38 - 39,36,0.36,16,16.0,4,4.0,0,0.0,0,0.0,0,0.0
2049,Aleatorio,100,58,0.58,2,10 - 21 - 27 - 34 - 37 - 58,10 - 19 - 27 - 31 - 51 - 53,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2049,Motor Elite 9,100,74,0.74,2,10 - 23 - 34 - 53 - 55 - 60,10 - 19 - 27 - 31 - 51 - 53,15,0.15,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0
2050,Aleatorio,100,43,0.43,2,03 - 08 - 09 - 32 - 43 - 58,08 - 31 - 32 - 33 - 38 - 50,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2050,Motor Elite 9,100,46,0.46,2,10 - 13 - 20 - 37 - 38 - 50,08 - 31 - 32 - 33 - 38 - 50,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2051,Aleatorio,100,63,0.63,3,06 - 08 - 35 - 44 - 53 - 55,01 - 05 - 06 - 37 - 44 - 53,18,0.18,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2051,Motor Elite 9,100,61,0.61,2,01 - 10 - 17 - 30 - 37 - 50,01 - 05 - 06 - 37 - 44 - 53,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2052,Aleatorio,100,65,0.65,3,25 - 33 - 43 - 50 - 51 - 57,50 - 51 - 56 - 57 - 58 - 59,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2052,Motor Elite 9,100,41,0.41,1,01 - 10 - 17 - 30 - 37 - 50,50 - 51 - 56 - 57 - 58 - 59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2053,Aleatorio,100,41,0.41,2,04 - 06 - 18 - 23 - 40 - 55,12 - 22 - 27 - 37 - 40 - 55,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2053,Motor Elite 9,100,55,0.55,3,08 - 27 - 36 - 37 - 40 - 45,12 - 22 - 27 - 37 - 40 - 55,11,0.11,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2054,Aleatorio,100,53,0.53,4,07 - 11 - 12 - 26 - 34 - 39,04 - 07 - 12 - 22 - 26 - 39,60,0.6,5,5.0,1,1.0,1,1.0,0,0.0,0,0.0
2054,Motor Elite 9,100,46,0.46,2,06 - 07 - 26 - 31 - 46 - 52,04 - 07 - 12 - 22 - 26 - 39,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2055,Aleatorio,100,70,0.7,3,13 - 16 - 20 - 25 - 35 - 53,06 - 25 - 35 - 43 - 46 - 53,23,0.23,13,13.0,2,2.0,0,0.0,0,0.0,0,0.0
2055,Motor Elite 9,100,119,1.19,4,06 - 11 - 42 - 43 - 46 - 53,06 - 25 - 35 - 43 - 46 - 53,93,0.93,33,33.0,2,2.0,1,1.0,0,0.0,0,0.0
2056,Aleatorio,100,63,0.63,3,12 - 29 - 34 - 36 - 45 - 52,18 - 22 - 29 - 34 - 36 - 47,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2056,Motor Elite 9,100,60,0.6,3,14 - 22 - 29 - 35 - 46 - 47,18 - 22 - 29 - 34 - 36 - 47,22,0.22,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2057,Aleatorio,100,64,0.64,3,13 - 26 - 37 - 40 - 50 - 54,10 - 13 - 20 - 37 - 38 - 54,18,0.18,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2057,Motor Elite 9,100,120,1.2,5,10 - 13 - 20 - 37 - 38 - 50,10 - 13 - 20 - 37 - 38 - 54,1294,12.94,14,14.0,6,6.0,5,5.0,2,2.0,0,0.0
2058,Aleatorio,100,51,0.51,2,04 - 08 - 13 - 19 - 35 - 37,04 - 19 - 23 - 29 - 56 - 59,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2058,Motor Elite 9,100,61,0.61,3,04 - 29 - 30 - 43 - 52 - 59,04 - 19 - 23 - 29 - 56 - 59,33,0.33,8,8.0,5,5.0,0,0.0,0,0.0,0,0.0
2059,Aleatorio,100,47,0.47,2,05 - 20 - 23 - 30 - 32 - 56,04 - 05 - 36 - 40 - 44 - 56,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2059,Motor Elite 9,100,46,0.46,3,04 - 13 - 36 - 40 - 43 - 53,04 - 05 - 36 - 40 - 44 - 56,12,0.12,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2060,Aleatorio,100,60,0.6,3,09 - 11 - 14 - 38 - 39 - 46,08 - 09 - 11 - 25 - 39 - 41,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2060,Motor Elite 9,100,58,0.58,4,08 - 09 - 11 - 39 - 48 - 53,08 - 09 - 11 - 25 - 39 - 41,109,1.09,9,9.0,0,0.0,2,2.0,0,0.0,0,0.0
2061,Aleatorio,100,57,0.57,2,30 - 31 - 33 - 44 - 48 - 59,33 - 36 - 40 - 44 - 45 - 54,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2061,Motor Elite 9,100,38,0.38,3,08 - 27 - 36 - 37 - 40 - 45,33 - 36 - 40 - 44 - 45 - 54,10,0.1,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2062,Aleatorio,100,61,0.61,3,08 - 10 - 13 - 23 - 29 - 51,08 - 10 - 15 - 23 - 25 - 34,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2062,Motor Elite 9,100,71,0.71,3,10 - 23 - 34 - 53 - 55 - 60,08 - 10 - 15 - 23 - 25 - 34,28,0.28,13,13.0,3,3.0,0,0.0,0,0.0,0,0.0
2063,Aleatorio,100,60,0.6,3,18 - 19 - 22 - 24 - 27 - 29,06 - 10 - 19 - 24 - 25 - 29,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2063,Motor Elite 9,100,93,0.93,2,10 - 14 - 15 - 24 - 44 - 47,06 - 10 - 19 - 24 - 25 - 29,15,0.15,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0
2064,Aleatorio,100,53,0.53,3,03 - 10 - 14 - 17 - 42 - 53,10 - 14 - 36 - 53 - 55 - 60,14,0.14,4,4.0,2,2.0,0,0.0,0,0.0,0,0.0
2064,Motor Elite 9,100,111,1.11,4,10 - 23 - 34 - 53 - 55 - 60,10 - 14 - 36 - 53 - 55 - 60,243,2.43,18,18.0,5,5.0,4,4.0,0,0.0,0,0.0
2065,Aleatorio,100,52,0.52,2,02 - 11 - 14 - 26 - 30 - 57,04 - 11 - 20 - 30 - 37 - 43,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2065,Motor Elite 9,100,100,1.0,3,04 - 29 - 30 - 43 - 52 - 59,04 - 11 - 20 - 30 - 37 - 43,63,0.63,23,23.0,8,8.0,0,0.0,0,0.0,0,0.0
2066,Aleatorio,100,81,0.81,3,10 - 15 - 35 - 38 - 45 - 55,06 - 25 - 27 - 35 - 45 - 55,21,0.21,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2066,Motor Elite 9,100,70,0.7,3,10 - 13 - 25 - 27 - 55 - 60,06 - 25 - 27 - 35 - 45 - 55,19,0.19,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2067,Aleatorio,100,58,0.58,2,01 - 11 - 22 - 35 - 54 - 59,02 - 11 - 13 - 26 - 32 - 59,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2067,Motor Elite 9,100,62,0.62,3,02 - 13 - 19 - 32 - 44 - 57,02 - 11 - 13 - 26 - 32 - 59,9,0.09,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2068,Aleatorio,100,64,0.64,3,03 - 09 - 26 - 40 - 45 - 48,03 - 05 - 09 - 40 - 42 - 47,18,0.18,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2068,Motor Elite 9,100,37,0.37,2,09 - 10 - 39 - 42 - 46 - 54,03 - 05 - 09 - 40 - 42 - 47,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2069,Aleatorio,100,56,0.56,2,03 - 09 - 12 - 27 - 40 - 60,03 - 17 - 34 - 35 - 40 - 48,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2069,Motor Elite 9,100,49,0.49,2,01 - 10 - 17 - 30 - 48 - 53,03 - 17 - 34 - 35 - 40 - 48,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2070,Aleatorio,100,70,0.7,2,14 - 16 - 26 - 34 - 52 - 59,05 - 26 - 27 - 34 - 42 - 48,16,0.16,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0
2070,Motor Elite 9,100,34,0.34,2,10 - 11 - 25 - 27 - 42 - 46,05 - 26 - 27 - 34 - 42 - 48,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2071,Aleatorio,100,57,0.57,3,15 - 21 - 24 - 33 - 58 - 60,24 - 33 - 34 - 35 - 46 - 60,20,0.2,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2071,Motor Elite 9,100,99,0.99,4,20 - 24 - 29 - 35 - 46 - 60,24 - 33 - 34 - 35 - 46 - 60,85,0.85,15,15.0,4,4.0,1,1.0,0,0.0,0,0.0
2072,Aleatorio,100,71,0.71,3,01 - 06 - 13 - 20 - 22 - 41,10 - 12 - 13 - 20 - 22 - 54,25,0.25,10,10.0,3,3.0,0,0.0,0,0.0,0,0.0
2072,Motor Elite 9,100,99,0.99,3,10 - 13 - 20 - 37 - 38 - 50,10 - 12 - 13 - 20 - 22 - 54,50,0.5,15,15.0,7,7.0,0,0.0,0,0.0,0,0.0
2073,Aleatorio,100,64,0.64,3,05 - 12 - 17 - 18 - 32 - 52,12 - 15 - 18 - 30 - 52 - 55,16,0.16,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2073,Motor Elite 9,100,39,0.39,2,04 - 29 - 30 - 43 - 52 - 59,12 - 15 - 18 - 30 - 52 - 55,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2074,Aleatorio,100,57,0.57,2,15 - 19 - 24 - 37 - 42 - 53,08 - 18 - 23 - 37 - 42 - 58,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2074,Motor Elite 9,100,40,0.4,2,08 - 27 - 36 - 37 - 40 - 45,08 - 18 - 23 - 37 - 42 - 58,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2075,Aleatorio,100,45,0.45,2,09 - 10 - 33 - 34 - 50 - 51,07 - 09 - 23 - 33 - 57 - 59,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2075,Motor Elite 9,100,42,0.42,2,09 - 11 - 16 - 24 - 43 - 57,07 - 09 - 23 - 33 - 57 - 59,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2076,Aleatorio,100,46,0.46,2,05 - 15 - 27 - 37 - 46 - 51,05 - 06 - 12 - 15 - 22 - 43,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2076,Motor Elite 9,100,48,0.48,2,14 - 22 - 29 - 32 - 35 - 43,05 - 06 - 12 - 15 - 22 - 43,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2077,Aleatorio,100,49,0.49,2,01 - 13 - 16 - 21 - 33 - 57,13 - 16 - 26 - 35 - 37 - 39,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2077,Motor Elite 9,100,92,0.92,3,10 - 13 - 20 - 35 - 37 - 50,13 - 16 - 26 - 35 - 37 - 39,24,0.24,19,19.0,1,1.0,0,0.0,0,0.0,0,0.0
2078,Aleatorio,100,61,0.61,2,11 - 15 - 25 - 26 - 34 - 55,02 - 11 - 15 - 30 - 36 - 39,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2078,Motor Elite 9,100,61,0.61,2,08 - 09 - 11 - 39 - 48 - 53,02 - 11 - 15 - 30 - 36 - 39,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2079,Aleatorio,100,72,0.72,3,02 - 07 - 37 - 38 - 55 - 59,01 - 02 - 14 - 37 - 55 - 58,30,0.3,10,10.0,4,4.0,0,0.0,0,0.0,0,0.0
2079,Motor Elite 9,100,67,0.67,2,01 - 10 - 17 - 30 - 37 - 50,01 - 02 - 14 - 37 - 55 - 58,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2080,Aleatorio,100,61,0.61,3,05 - 10 - 22 - 34 - 37 - 46,10 - 22 - 40 - 46 - 55 - 58,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2080,Motor Elite 9,100,103,1.03,2,14 - 22 - 29 - 33 - 35 - 46,10 - 22 - 40 - 46 - 55 - 58,31,0.31,31,31.0,0,0.0,0,0.0,0,0.0,0,0.0
2081,Aleatorio,100,65,0.65,3,30 - 33 - 35 - 40 - 42 - 49,13 - 18 - 35 - 40 - 41 - 42,20,0.2,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2081,Motor Elite 9,100,67,0.67,2,04 - 13 - 36 - 40 - 43 - 53,13 - 18 - 35 - 40 - 41 - 42,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2082,Aleatorio,100,59,0.59,2,06 - 14 - 16 - 19 - 36 - 49,06 - 25 - 33 - 42 - 48 - 49,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2082,Motor Elite 9,100,29,0.29,2,10 - 11 - 25 - 27 - 42 - 46,06 - 25 - 33 - 42 - 48 - 49,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2083,Aleatorio,100,56,0.56,2,06 - 38 - 43 - 49 - 56 - 60,01 - 18 - 19 - 33 - 56 - 60,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2083,Motor Elite 9,100,49,0.49,2,01 - 29 - 32 - 35 - 43 - 56,01 - 18 - 19 - 33 - 56 - 60,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2084,Aleatorio,100,69,0.69,3,07 - 37 - 38 - 41 - 42 - 52,07 - 20 - 26 - 37 - 38 - 39,21,0.21,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2084,Motor Elite 9,100,63,0.63,3,10 - 13 - 20 - 37 - 38 - 50,07 - 20 - 26 - 37 - 38 - 39,38,0.38,8,8.0,6,6.0,0,0.0,0,0.0,0,0.0
2085,Aleatorio,100,58,0.58,3,25 - 26 - 37 - 38 - 43 - 58,12 - 21 - 25 - 37 - 38 - 49,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2085,Motor Elite 9,100,54,0.54,2,10 - 13 - 20 - 37 - 38 - 50,12 - 21 - 25 - 37 - 38 - 49,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2086,Aleatorio,100,56,0.56,3,01 - 04 - 07 - 35 - 43 - 57,04 - 35 - 43 - 46 - 47 - 53,11,0.11,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2086,Motor Elite 9,100,127,1.27,4,04 - 29 - 35 - 46 - 47 - 59,04 - 35 - 43 - 46 - 47 - 53,116,1.16,26,26.0,8,8.0,1,1.0,0,0.0,0,0.0
2087,Aleatorio,100,64,0.64,3,02 - 13 - 34 - 46 - 50 - 53,02 - 18 - 19 - 23 - 34 - 53,22,0.22,7,7.0,3,3.0,0,0.0,0,0.0,0,0.0
2087,Motor Elite 9,100,35,0.35,5,02 - 19 - 23 - 34 - 53 - 57,02 - 18 - 19 - 23 - 34 - 53,562,5.62,2,2.0,2,2.0,1,1.0,1,1.0,0,0.0
2088,Aleatorio,100,63,0.63,3,03 - 14 - 24 - 25 - 31 - 54,03 - 14 - 24 - 27 - 38 - 56,30,0.3,10,10.0,4,4.0,0,0.0,0,0.0,0,0.0
2088,Motor Elite 9,100,63,0.63,3,04 - 27 - 35 - 38 - 52 - 56,03 - 14 - 24 - 27 - 38 - 56,19,0.19,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2089,Aleatorio,100,57,0.57,2,06 - 10 - 18 - 32 - 39 - 43,05 - 10 - 32 - 38 - 48 - 49,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2089,Motor Elite 9,100,70,0.7,2,10 - 13 - 20 - 37 - 38 - 50,05 - 10 - 32 - 38 - 48 - 49,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2090,Aleatorio,100,58,0.58,2,02 - 08 - 17 - 43 - 51 - 57,08 - 11 - 18 - 37 - 40 - 51,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2090,Motor Elite 9,100,48,0.48,3,08 - 27 - 36 - 37 - 40 - 45,08 - 11 - 18 - 37 - 40 - 51,9,0.09,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2091,Aleatorio,100,52,0.52,2,12 - 21 - 38 - 46 - 50 - 55,10 - 11 - 12 - 37 - 38 - 59,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2091,Motor Elite 9,100,101,1.01,4,10 - 11 - 13 - 37 - 38 - 60,10 - 11 - 12 - 37 - 38 - 59,81,0.81,21,21.0,2,2.0,1,1.0,0,0.0,0,0.0
2092,Aleatorio,100,65,0.65,3,05 - 13 - 16 - 17 - 22 - 44,11 - 13 - 15 - 17 - 22 - 27,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2092,Motor Elite 9,100,76,0.76,2,10 - 11 - 25 - 27 - 42 - 46,11 - 13 - 15 - 17 - 22 - 27,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2093,Aleatorio,100,59,0.59,3,02 - 08 - 24 - 27 - 33 - 54,08 - 14 - 27 - 34 - 52 - 54,11,0.11,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2093,Motor Elite 9,100,58,0.58,4,08 - 27 - 36 - 43 - 52 - 54,08 - 14 - 27 - 34 - 52 - 54,57,0.57,7,7.0,0,0.0,1,1.0,0,0.0,0,0.0
2094,Aleatorio,100,68,0.68,3,04 - 11 - 19 - 31 - 46 - 47,04 - 16 - 19 - 31 - 33 - 44,23,0.23,8,8.0,3,3.0,0,0.0,0,0.0,0,0.0
2094,Motor Elite 9,100,36,0.36,2,02 - 19 - 43 - 44 - 46 - 60,04 - 16 - 19 - 31 - 33 - 44,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2095,Aleatorio,100,70,0.7,2,04 - 07 - 21 - 35 - 42 - 43,16 - 29 - 35 - 43 - 49 - 56,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2095,Motor Elite 9,100,99,0.99,4,01 - 29 - 32 - 35 - 43 - 56,16 - 29 - 35 - 43 - 49 - 56,155,1.55,25,25.0,6,6.0,2,2.0,0,0.0,0,0.0
2096,Aleatorio,100,59,0.59,2,11 - 22 - 24 - 29 - 33 - 41,06 - 11 - 13 - 19 - 24 - 51,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2096,Motor Elite 9,100,56,0.56,2,09 - 11 - 16 - 24 - 43 - 57,06 - 11 - 13 - 19 - 24 - 51,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2097,Aleatorio,100,54,0.54,2,01 - 10 - 20 - 45 - 49 - 60,09 - 24 - 28 - 45 - 49 - 51,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2097,Motor Elite 9,100,28,0.28,2,09 - 11 - 16 - 24 - 43 - 57,09 - 24 - 28 - 45 - 49 - 51,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2098,Aleatorio,100,58,0.58,2,02 - 04 - 06 - 18 - 29 - 35,02 - 08 - 18 - 27 - 38 - 60,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2098,Motor Elite 9,100,55,0.55,2,08 - 27 - 36 - 37 - 40 - 45,02 - 08 - 18 - 27 - 38 - 60,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
